timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1738099087753,550,Página Inicial,200,OK,Blaze 1-5,text,true,,4757,122,141,141,https://www.blazedemo.com/,541,0,284
1738099087742,567,Página Inicial,200,OK,Blaze 1-1,text,true,,4757,122,144,144,https://www.blazedemo.com/,555,0,294
1738099087765,572,Página Inicial,200,OK,Blaze 1-8,text,true,,4757,122,150,150,https://www.blazedemo.com/,559,0,272
1738099087749,590,Página Inicial,200,OK,Blaze 1-4,text,true,,4757,122,151,151,https://www.blazedemo.com/,580,0,295
1738099087809,588,Página Inicial,200,OK,Blaze 1-19,text,true,,4757,122,166,166,https://www.blazedemo.com/,576,0,290
1738099087837,571,Página Inicial,200,OK,Blaze 1-26,text,true,,4757,122,169,169,https://www.blazedemo.com/,560,0,293
1738099087797,611,Página Inicial,200,OK,Blaze 1-16,text,true,,4757,122,169,169,https://www.blazedemo.com/,600,0,289
1738099087805,605,Página Inicial,200,OK,Blaze 1-18,text,true,,4757,122,169,169,https://www.blazedemo.com/,594,0,294
1738099087756,677,Página Inicial,200,OK,Blaze 1-6,text,true,,4757,122,175,175,https://www.blazedemo.com/,663,0,281
1738099087760,679,Página Inicial,200,OK,Blaze 1-7,text,true,,4757,122,176,176,https://www.blazedemo.com/,666,0,287
1738099087781,674,Página Inicial,200,OK,Blaze 1-12,text,true,,4757,122,180,180,https://www.blazedemo.com/,662,0,294
1738099087800,668,Página Inicial,200,OK,Blaze 1-17,text,true,,4757,122,184,184,https://www.blazedemo.com/,654,0,286
1738099087832,652,Página Inicial,200,OK,Blaze 1-25,text,true,,4757,122,188,188,https://www.blazedemo.com/,639,0,310
1738099087863,646,Página Inicial,200,OK,Blaze 1-33,text,true,,4757,122,194,194,https://www.blazedemo.com/,631,0,286
1738099087772,755,Página Inicial,200,OK,Blaze 1-10,text,true,,4757,122,199,199,https://www.blazedemo.com/,742,0,272
1738099087825,717,Página Inicial,200,OK,Blaze 1-23,text,true,,4757,122,202,202,https://www.blazedemo.com/,704,0,304
1738099087905,646,Página Inicial,200,OK,Blaze 1-43,text,true,,4757,122,205,205,https://www.blazedemo.com/,635,0,281
1738099087848,711,Página Inicial,200,OK,Blaze 1-29,text,true,,4757,122,206,206,https://www.blazedemo.com/,699,0,294
1738099087929,632,Página Inicial,200,OK,Blaze 1-49,text,true,,4757,122,207,207,https://www.blazedemo.com/,620,0,289
1738099087844,757,Página Inicial,200,OK,Blaze 1-28,text,true,,4757,122,217,217,https://www.blazedemo.com/,745,0,298
1738099088015,587,Página Inicial,200,OK,Blaze 1-71,text,true,,4757,122,217,217,https://www.blazedemo.com/,575,0,269
1738099087955,660,Página Inicial,200,OK,Blaze 1-56,text,true,,4757,122,220,220,https://www.blazedemo.com/,646,0,315
1738099088337,281,/reserve.php,200,OK,Blaze 1-8,text,true,,7357,253,221,221,https://www.blazedemo.com/reserve.php,261,0,0
1738099087793,869,Página Inicial,200,OK,Blaze 1-15,text,true,,4757,122,232,232,https://www.blazedemo.com/,824,0,293
1738099087869,793,Página Inicial,200,OK,Blaze 1-34,text,true,,4757,122,232,232,https://www.blazedemo.com/,751,0,277
1738099088019,646,Página Inicial,200,OK,Blaze 1-72,text,true,,4757,122,233,233,https://www.blazedemo.com/,645,0,280
1738099088012,675,Página Inicial,200,OK,Blaze 1-70,text,true,,4757,122,238,238,https://www.blazedemo.com/,667,0,282
1738099087971,733,Página Inicial,200,OK,Blaze 1-60,text,true,,4757,122,243,243,https://www.blazedemo.com/,720,0,300
1738099087988,724,Página Inicial,200,OK,Blaze 1-64,text,true,,4757,122,245,245,https://www.blazedemo.com/,710,0,288
1738099087892,841,Página Inicial,200,OK,Blaze 1-40,text,true,,4757,122,250,250,https://www.blazedemo.com/,827,0,273
1738099088469,270,/reserve.php,200,OK,Blaze 1-17,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,245,0,0
1738099087841,898,Página Inicial,200,OK,Blaze 1-27,text,true,,4757,122,250,250,https://www.blazedemo.com/,885,0,288
1738099088312,444,/reserve.php,200,OK,Blaze 1-1,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,422,0,0
1738099087996,779,Página Inicial,200,OK,Blaze 1-66,text,true,,4757,122,250,250,https://www.blazedemo.com/,767,0,280
1738099088409,379,/reserve.php,200,OK,Blaze 1-16,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,359,0,0
1738099088080,716,Página Inicial,200,OK,Blaze 1-87,text,true,,4757,122,250,250,https://www.blazedemo.com/,703,0,281
1738099087983,813,Página Inicial,200,OK,Blaze 1-63,text,true,,4757,122,250,250,https://www.blazedemo.com/,799,0,287
1738099087992,808,Página Inicial,200,OK,Blaze 1-65,text,true,,4757,122,250,250,https://www.blazedemo.com/,796,0,292
1738099088542,275,/reserve.php,200,OK,Blaze 1-23,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,249,0,0
1738099088060,764,Página Inicial,200,OK,Blaze 1-82,text,true,,4757,122,250,250,https://www.blazedemo.com/,757,0,294
1738099087861,975,Página Inicial,200,OK,Blaze 1-32,text,true,,4757,122,250,250,https://www.blazedemo.com/,961,0,282
1738099088053,787,Página Inicial,200,OK,Blaze 1-80,text,true,,4757,122,250,250,https://www.blazedemo.com/,775,0,284
1738099087872,969,Página Inicial,200,OK,Blaze 1-35,text,true,,4757,122,250,250,https://www.blazedemo.com/,956,0,275
1738099088339,504,/reserve.php,200,OK,Blaze 1-4,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,484,0,0
1738099088108,773,Página Inicial,200,OK,Blaze 1-94,text,true,,4757,122,250,250,https://www.blazedemo.com/,772,0,311
1738099088335,550,Página Inicial,200,OK,Blaze 1-150,text,true,,4757,122,250,250,https://www.blazedemo.com/,546,0,268
1738099088162,724,Página Inicial,200,OK,Blaze 1-107,text,true,,4757,122,250,250,https://www.blazedemo.com/,720,0,272
1738099088128,759,Página Inicial,200,OK,Blaze 1-99,text,true,,4757,122,250,250,https://www.blazedemo.com/,754,0,300
1738099088000,898,Página Inicial,200,OK,Blaze 1-67,text,true,,4757,122,250,250,https://www.blazedemo.com/,887,0,295
1738099088005,893,Página Inicial,200,OK,Blaze 1-68,text,true,,4757,122,250,250,https://www.blazedemo.com/,882,0,289
1738099088267,631,Página Inicial,200,OK,Blaze 1-134,text,true,,4757,122,250,250,https://www.blazedemo.com/,620,0,272
1738099087908,1001,Página Inicial,200,OK,Blaze 1-44,text,true,,4757,122,250,250,https://www.blazedemo.com/,990,0,295
1738099087951,976,Página Inicial,200,OK,Blaze 1-55,text,true,,4757,122,250,250,https://www.blazedemo.com/,965,0,278
1738099087744,1190,Página Inicial,200,OK,Blaze 1-3,text,true,,4757,122,250,250,https://www.blazedemo.com/,1180,0,629
1738099088049,890,Página Inicial,200,OK,Blaze 1-79,text,true,,4757,122,250,250,https://www.blazedemo.com/,878,0,288
1738099088260,707,Página Inicial,200,OK,Blaze 1-132,text,true,,4757,122,250,250,https://www.blazedemo.com/,695,0,280
1738099088032,935,Página Inicial,200,OK,Blaze 1-75,text,true,,4757,122,250,250,https://www.blazedemo.com/,923,0,271
1738099088177,792,Página Inicial,200,OK,Blaze 1-111,text,true,,4757,122,250,250,https://www.blazedemo.com/,781,0,271
1738099088232,755,Página Inicial,200,OK,Blaze 1-125,text,true,,4757,122,250,250,https://www.blazedemo.com/,742,0,269
1738099088056,936,Página Inicial,200,OK,Blaze 1-81,text,true,,4757,122,250,250,https://www.blazedemo.com/,923,0,285
1738099088124,868,Página Inicial,200,OK,Blaze 1-98,text,true,,4757,122,250,250,https://www.blazedemo.com/,855,0,289
1738099087913,1115,Página Inicial,200,OK,Blaze 1-45,text,true,,4757,122,250,250,https://www.blazedemo.com/,1106,0,294
1738099088228,814,Página Inicial,200,OK,Blaze 1-124,text,true,,4757,122,250,250,https://www.blazedemo.com/,803,0,262
1738099087742,1300,Página Inicial,200,OK,Blaze 1-2,text,true,,4757,122,250,250,https://www.blazedemo.com/,1289,0,295
1738099088197,847,Página Inicial,200,OK,Blaze 1-116,text,true,,4757,122,250,250,https://www.blazedemo.com/,835,0,276
1738099088084,966,Página Inicial,200,OK,Blaze 1-88,text,true,,4757,122,250,250,https://www.blazedemo.com/,952,0,283
1738099088036,1025,Página Inicial,200,OK,Blaze 1-76,text,true,,4757,122,250,250,https://www.blazedemo.com/,1011,0,276
1738099088137,937,Página Inicial,200,OK,Blaze 1-101,text,true,,4757,122,250,250,https://www.blazedemo.com/,918,0,284
1738099088527,548,/reserve.php,200,OK,Blaze 1-10,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,528,0,0
1738099088304,771,Página Inicial,200,OK,Blaze 1-143,text,true,,4757,122,250,250,https://www.blazedemo.com/,759,0,261
1738099088374,705,Página Inicial,200,OK,Blaze 1-160,text,true,,4757,122,250,250,https://www.blazedemo.com/,700,0,289
1738099088188,898,Página Inicial,200,OK,Blaze 1-114,text,true,,4757,122,250,250,https://www.blazedemo.com/,887,0,273
1738099088440,653,/reserve.php,200,OK,Blaze 1-7,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,634,0,0
1738099088088,1011,Página Inicial,200,OK,Blaze 1-89,text,true,,4757,122,250,250,https://www.blazedemo.com/,998,0,287
1738099088663,451,/reserve.php,200,OK,Blaze 1-15,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,436,0,0
1738099087769,1355,Página Inicial,200,OK,Blaze 1-9,text,true,,4757,122,250,250,https://www.blazedemo.com/,1343,0,373
1738099087784,1345,Página Inicial,200,OK,Blaze 1-13,text,true,,4757,122,250,250,https://www.blazedemo.com/,1335,0,291
1738099087812,1329,Página Inicial,200,OK,Blaze 1-20,text,true,,4757,122,250,250,https://www.blazedemo.com/,1317,0,294
1738099088510,644,/reserve.php,200,OK,Blaze 1-33,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,623,0,0
1738099088069,1087,Página Inicial,200,OK,Blaze 1-84,text,true,,4757,122,250,250,https://www.blazedemo.com/,1074,0,278
1738099088073,1086,Página Inicial,200,OK,Blaze 1-85,text,true,,4757,122,250,250,https://www.blazedemo.com/,1074,0,295
1738099088224,952,Página Inicial,200,OK,Blaze 1-123,text,true,,4757,122,250,250,https://www.blazedemo.com/,940,0,271
1738099088364,827,Página Inicial,200,OK,Blaze 1-158,text,true,,4757,122,250,250,https://www.blazedemo.com/,813,0,298
1738099088750,444,/reserve.php,200,OK,Blaze 1-27,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,423,0,0
1738099088112,1093,Página Inicial,200,OK,Blaze 1-95,text,true,,4757,122,250,250,https://www.blazedemo.com/,1079,0,307
1738099088427,787,Página Inicial,200,OK,Blaze 1-174,text,true,,4757,122,250,250,https://www.blazedemo.com/,778,0,265
1738099087980,1238,Página Inicial,200,OK,Blaze 1-62,text,true,,4757,122,250,250,https://www.blazedemo.com/,1225,0,291
1738099088256,965,Página Inicial,200,OK,Blaze 1-131,text,true,,4757,122,250,250,https://www.blazedemo.com/,951,0,264
1738099087875,1353,Página Inicial,200,OK,Blaze 1-36,text,true,,4757,122,250,250,https://www.blazedemo.com/,1340,0,280
1738099088682,561,Página Inicial,200,OK,Blaze 1-237,text,true,,4757,122,250,250,https://www.blazedemo.com/,550,0,262
1738099087885,1358,Página Inicial,200,OK,Blaze 1-38,text,true,,4757,122,250,250,https://www.blazedemo.com/,1347,0,271
1738099088244,1005,Página Inicial,200,OK,Blaze 1-128,text,true,,4757,122,250,250,https://www.blazedemo.com/,984,0,278
1738099088192,1062,Página Inicial,200,OK,Blaze 1-115,text,true,,4757,122,250,250,https://www.blazedemo.com/,1048,0,269
1738099088076,1179,Página Inicial,200,OK,Blaze 1-86,text,true,,4757,122,250,250,https://www.blazedemo.com/,1167,0,279
1738099088304,959,Página Inicial,200,OK,Blaze 1-142,text,true,,4757,122,250,250,https://www.blazedemo.com/,947,0,290
1738099088097,1172,Página Inicial,200,OK,Blaze 1-91,text,true,,4757,122,250,250,https://www.blazedemo.com/,1159,0,297
1738099088484,798,/reserve.php,200,OK,Blaze 1-25,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,779,0,0
1738099088284,1002,Página Inicial,200,OK,Blaze 1-138,text,true,,4757,122,250,250,https://www.blazedemo.com/,987,0,274
1738099088456,839,Página Inicial,200,OK,Blaze 1-181,text,true,,4757,122,250,250,https://www.blazedemo.com/,826,0,275
1738099087777,1518,Página Inicial,200,OK,Blaze 1-11,text,true,,4757,122,250,250,https://www.blazedemo.com/,1502,0,298
1738099088424,931,Página Inicial,200,OK,Blaze 1-173,text,true,,4757,122,250,250,https://www.blazedemo.com/,918,0,263
1738099088148,1207,Página Inicial,200,OK,Blaze 1-103,text,true,,4757,122,250,250,https://www.blazedemo.com/,1194,0,278
1738099088141,1219,Página Inicial,200,OK,Blaze 1-102,text,true,,4757,122,250,250,https://www.blazedemo.com/,1203,0,287
1738099087936,1429,Página Inicial,200,OK,Blaze 1-51,text,true,,4757,122,250,250,https://www.blazedemo.com/,1416,0,282
1738099088440,925,Página Inicial,200,OK,Blaze 1-177,text,true,,4757,122,250,250,https://www.blazedemo.com/,915,0,266
1738099088181,1196,Página Inicial,200,OK,Blaze 1-112,text,true,,4757,122,250,250,https://www.blazedemo.com/,1182,0,273
1738099087788,1600,Página Inicial,200,OK,Blaze 1-14,text,true,,4757,122,250,250,https://www.blazedemo.com/,1585,0,287
1738099088316,1097,Página Inicial,200,OK,Blaze 1-146,text,true,,4757,122,250,250,https://www.blazedemo.com/,1084,0,269
1738099087944,1498,Página Inicial,200,OK,Blaze 1-53,text,true,,4757,122,250,250,https://www.blazedemo.com/,1487,0,285
1738099088676,772,Página Inicial,200,OK,Blaze 1-236,text,true,,4757,122,250,250,https://www.blazedemo.com/,761,0,268
1738099088443,1007,Página Inicial,200,OK,Blaze 1-178,text,true,,4757,122,250,250,https://www.blazedemo.com/,994,0,375
1738099088296,1164,Página Inicial,200,OK,Blaze 1-141,text,true,,4757,122,250,250,https://www.blazedemo.com/,1149,0,271
1738099088241,1230,Página Inicial,200,OK,Blaze 1-127,text,true,,4757,122,250,250,https://www.blazedemo.com/,1219,0,273
1738099088212,1261,Página Inicial,200,OK,Blaze 1-120,text,true,,4757,122,250,250,https://www.blazedemo.com/,1250,0,269
1738099087948,1528,Página Inicial,200,OK,Blaze 1-54,text,true,,4757,122,250,250,https://www.blazedemo.com/,1517,0,288
1738099087920,1569,Página Inicial,200,OK,Blaze 1-47,text,true,,4757,122,250,250,https://www.blazedemo.com/,1555,0,298
1738099088601,890,/reserve.php,200,OK,Blaze 1-28,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,867,0,0
1738099087816,1675,Página Inicial,200,OK,Blaze 1-21,text,true,,4757,122,250,250,https://www.blazedemo.com/,1661,0,284
1738099088201,1292,Página Inicial,200,OK,Blaze 1-117,text,true,,4757,122,250,250,https://www.blazedemo.com/,1278,0,268
1738099089215,279,/reserve.php,200,OK,Blaze 1-174,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,258,0,0
1738099088287,1214,Página Inicial,200,OK,Blaze 1-139,text,true,,4757,122,250,250,https://www.blazedemo.com/,1202,0,529
1738099088307,1200,Página Inicial,200,OK,Blaze 1-144,text,true,,4757,122,250,250,https://www.blazedemo.com/,1189,0,271
1738099088397,1149,/reserve.php,200,OK,Blaze 1-19,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1097,0,0
1738099088339,1208,Página Inicial,200,OK,Blaze 1-151,text,true,,4757,122,250,250,https://www.blazedemo.com/,1208,0,265
1738099088361,1186,Página Inicial,200,OK,Blaze 1-157,text,true,,4757,122,250,250,https://www.blazedemo.com/,1142,0,301
1738099088687,864,/reserve.php,200,OK,Blaze 1-70,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,860,0,0
1738099088647,904,Página Inicial,200,OK,Blaze 1-229,text,true,,4757,122,250,250,https://www.blazedemo.com/,901,0,297
1738099088346,1207,Página Inicial,200,OK,Blaze 1-153,text,true,,4757,122,250,250,https://www.blazedemo.com/,1204,0,264
1738099088562,989,/reserve.php,200,OK,Blaze 1-49,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,985,0,0
1738099088716,847,Página Inicial,200,OK,Blaze 1-246,text,true,,4757,122,250,250,https://www.blazedemo.com/,835,0,298
1738099088307,1271,/reserve.php,200,OK,Blaze 1-5,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1256,0,0
1738099088251,1331,Página Inicial,200,OK,Blaze 1-130,text,true,,4757,122,250,250,https://www.blazedemo.com/,1319,0,276
1738099088551,1033,/reserve.php,200,OK,Blaze 1-43,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1012,0,0
1738099087959,1627,Página Inicial,200,OK,Blaze 1-57,text,true,,4757,122,250,250,https://www.blazedemo.com/,1616,0,299
1738099087880,1708,Página Inicial,200,OK,Blaze 1-37,text,true,,4757,122,250,250,https://www.blazedemo.com/,1697,0,278
1738099088350,1241,Página Inicial,200,OK,Blaze 1-154,text,true,,4757,122,250,250,https://www.blazedemo.com/,1227,0,267
1738099088411,1184,/reserve.php,200,OK,Blaze 1-18,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1160,0,0
1738099089093,502,/purchase.php,200,OK,Blaze 1-7,text,true,,6719,300,250,250,https://www.blazedemo.com/purchase.php,485,0,0
1738099087968,1623,Página Inicial,200,OK,Blaze 1-59,text,true,,4757,122,250,250,https://www.blazedemo.com/,1609,0,290
1738099088148,1453,Página Inicial,200,OK,Blaze 1-104,text,true,,4757,122,250,250,https://www.blazedemo.com/,1443,0,273
1738099088468,1138,Página Inicial,200,OK,Blaze 1-184,text,true,,4757,122,250,250,https://www.blazedemo.com/,1127,0,263
1738099088165,1466,Página Inicial,200,OK,Blaze 1-108,text,true,,4757,122,250,250,https://www.blazedemo.com/,1454,0,282
1738099089365,276,/reserve.php,200,OK,Blaze 1-51,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,254,0,0
1738099088353,1288,Página Inicial,200,OK,Blaze 1-155,text,true,,4757,122,250,250,https://www.blazedemo.com/,1275,0,264
1738099088496,1159,Página Inicial,200,OK,Blaze 1-191,text,true,,4757,122,250,250,https://www.blazedemo.com/,1147,0,294
1738099088107,1552,Página Inicial,200,OK,Blaze 1-93,text,true,,4757,122,250,250,https://www.blazedemo.com/,1540,0,307
1738099088093,1571,Página Inicial,200,OK,Blaze 1-90,text,true,,4757,122,250,250,https://www.blazedemo.com/,1558,0,529
1738099088499,1166,Página Inicial,200,OK,Blaze 1-192,text,true,,4757,122,250,250,https://www.blazedemo.com/,1154,0,382
1738099088483,1184,Página Inicial,200,OK,Blaze 1-188,text,true,,4757,122,250,250,https://www.blazedemo.com/,1172,0,265
1738099088105,1569,Página Inicial,200,OK,Blaze 1-92,text,true,,4757,122,250,250,https://www.blazedemo.com/,1557,0,314
1738099088217,1460,Página Inicial,200,OK,Blaze 1-121,text,true,,4757,122,250,250,https://www.blazedemo.com/,1445,0,670
1738099087924,1757,Página Inicial,200,OK,Blaze 1-48,text,true,,4757,122,250,250,https://www.blazedemo.com/,1743,0,283
1738099088280,1401,Página Inicial,200,OK,Blaze 1-137,text,true,,4757,122,250,250,https://www.blazedemo.com/,1391,0,280
1738099087975,1715,Página Inicial,200,OK,Blaze 1-61,text,true,,4757,122,250,250,https://www.blazedemo.com/,1702,0,295
1738099088040,1650,Página Inicial,200,OK,Blaze 1-77,text,true,,4757,122,250,250,https://www.blazedemo.com/,1640,0,271
1738099089365,328,/reserve.php,200,OK,Blaze 1-177,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,307,0,0
1738099088407,1295,Página Inicial,200,OK,Blaze 1-169,text,true,,4757,122,250,250,https://www.blazedemo.com/,1283,0,266
1738099088527,1180,Página Inicial,200,OK,Blaze 1-199,text,true,,4757,122,250,250,https://www.blazedemo.com/,1167,0,269
1738099088519,1195,Página Inicial,200,OK,Blaze 1-197,text,true,,4757,122,250,250,https://www.blazedemo.com/,1183,0,281
1738099088568,1146,Página Inicial,200,OK,Blaze 1-209,text,true,,4757,122,250,250,https://www.blazedemo.com/,1134,0,268
1738099088369,1347,Página Inicial,200,OK,Blaze 1-159,text,true,,4757,122,250,250,https://www.blazedemo.com/,1333,0,294
1738099088507,1222,Página Inicial,200,OK,Blaze 1-194,text,true,,4757,122,250,250,https://www.blazedemo.com/,1207,0,283
1738099088375,1390,Página Inicial,200,OK,Blaze 1-161,text,true,,4757,122,250,250,https://www.blazedemo.com/,1389,0,290
1738099088447,1318,Página Inicial,200,OK,Blaze 1-179,text,true,,4757,122,250,250,https://www.blazedemo.com/,1318,0,272
1738099088628,1142,Página Inicial,200,OK,Blaze 1-224,text,true,,4757,122,250,250,https://www.blazedemo.com/,1137,0,303
1738099088392,1378,Página Inicial,200,OK,Blaze 1-165,text,true,,4757,122,250,250,https://www.blazedemo.com/,1373,0,278
1738099088312,1467,Página Inicial,200,OK,Blaze 1-145,text,true,,4757,122,250,250,https://www.blazedemo.com/,1455,0,266
1738099087940,1839,Página Inicial,200,OK,Blaze 1-52,text,true,,4757,122,250,250,https://www.blazedemo.com/,1827,0,292
1738099089460,327,/reserve.php,200,OK,Blaze 1-141,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,306,0,0
1738099088531,1256,Página Inicial,200,OK,Blaze 1-200,text,true,,4757,122,250,250,https://www.blazedemo.com/,1244,0,285
1738099088433,1356,/reserve.php,200,OK,Blaze 1-6,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1335,0,0
1738099088291,1498,Página Inicial,200,OK,Blaze 1-140,text,true,,4757,122,250,250,https://www.blazedemo.com/,1486,0,274
1738099088204,1598,Página Inicial,200,OK,Blaze 1-118,text,true,,4757,122,250,250,https://www.blazedemo.com/,1586,0,269
1738099088029,1773,Página Inicial,200,OK,Blaze 1-74,text,true,,4757,122,250,250,https://www.blazedemo.com/,1761,0,282
1738099088044,1758,Página Inicial,200,OK,Blaze 1-78,text,true,,4757,122,250,250,https://www.blazedemo.com/,1746,0,280
1738099088615,1195,/reserve.php,200,OK,Blaze 1-56,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1175,0,0
1738099089547,285,/purchase.php,200,OK,Blaze 1-19,text,true,,6719,300,250,250,https://www.blazedemo.com/purchase.php,272,0,0
1738099088836,1002,/reserve.php,200,OK,Blaze 1-32,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,977,0,0
1738099088237,1598,Página Inicial,200,OK,Blaze 1-126,text,true,,4757,122,250,250,https://www.blazedemo.com/,1583,0,277
1738099088331,1512,Página Inicial,200,OK,Blaze 1-149,text,true,,4757,122,250,250,https://www.blazedemo.com/,1498,0,267
1738099088663,1189,/reserve.php,200,OK,Blaze 1-34,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1166,0,0
1738099088656,1211,Página Inicial,200,OK,Blaze 1-231,text,true,,4757,122,250,250,https://www.blazedemo.com/,1198,0,279
1738099089491,382,/reserve.php,200,OK,Blaze 1-21,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,361,0,0
1738099088840,1036,/reserve.php,200,OK,Blaze 1-80,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1016,0,0
1738099087917,1963,Página Inicial,200,OK,Blaze 1-46,text,true,,4757,122,250,250,https://www.blazedemo.com/,1950,0,301
1738099088817,1081,/purchase.php,200,OK,Blaze 1-23,text,true,,6719,300,250,250,https://www.blazedemo.com/purchase.php,1067,0,0
1738099088341,1559,Página Inicial,200,OK,Blaze 1-152,text,true,,4757,122,250,250,https://www.blazedemo.com/,1546,0,269
1738099088153,1748,Página Inicial,200,OK,Blaze 1-105,text,true,,4757,122,250,250,https://www.blazedemo.com/,1737,0,275
1738099088665,1242,/reserve.php,200,OK,Blaze 1-72,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1222,0,0
1738099089596,311,/reserve.php,200,OK,Blaze 1-59,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,288,0,0
1738099089176,752,/reserve.php,200,OK,Blaze 1-123,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,731,0,0
1738099088927,1010,/reserve.php,200,OK,Blaze 1-55,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,992,0,0
1738099088420,1518,Página Inicial,200,OK,Blaze 1-172,text,true,,4757,122,250,250,https://www.blazedemo.com/,1503,0,261
1738099089677,263,/reserve.php,200,OK,Blaze 1-121,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,242,0,0
1738099088276,1672,Página Inicial,200,OK,Blaze 1-136,text,true,,4757,122,250,250,https://www.blazedemo.com/,1661,0,283
1738099089295,657,/reserve.php,200,OK,Blaze 1-181,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,642,0,0
1738099088208,1744,Página Inicial,200,OK,Blaze 1-119,text,true,,4757,122,250,250,https://www.blazedemo.com/,1732,0,409
1738099088881,1077,/reserve.php,200,OK,Blaze 1-94,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1057,0,0
1738099088687,1275,Página Inicial,200,OK,Blaze 1-239,text,true,,4757,122,250,250,https://www.blazedemo.com/,1263,0,263
1738099088909,1057,/reserve.php,200,OK,Blaze 1-44,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1037,0,0
1738099088843,1126,/purchase.php,200,OK,Blaze 1-4,text,true,,6719,300,250,250,https://www.blazedemo.com/purchase.php,1112,0,0
1738099088939,1032,/reserve.php,200,OK,Blaze 1-79,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1011,0,0
1738099088387,1597,Página Inicial,200,OK,Blaze 1-164,text,true,,4757,122,250,250,https://www.blazedemo.com/,1584,0,278
1738099088384,1600,Página Inicial,200,OK,Blaze 1-163,text,true,,4757,122,250,250,https://www.blazedemo.com/,1587,0,282
1738099088898,1090,/reserve.php,200,OK,Blaze 1-67,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1068,0,0
1738099088696,1294,Página Inicial,200,OK,Blaze 1-241,text,true,,4757,122,250,250,https://www.blazedemo.com/,1282,0,268
1738099088009,1981,Página Inicial,200,OK,Blaze 1-69,text,true,,4757,122,250,250,https://www.blazedemo.com/,1969,0,285
1738099087828,2168,Página Inicial,200,OK,Blaze 1-24,text,true,,4757,122,250,250,https://www.blazedemo.com/,2156,0,301
1738099088618,1398,/purchase.php,200,OK,Blaze 1-8,text,true,,6719,300,250,250,https://www.blazedemo.com/purchase.php,1385,0,0
1738099088898,1126,/reserve.php,200,OK,Blaze 1-134,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1105,0,0
1738099088988,1044,/reserve.php,200,OK,Blaze 1-125,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1022,0,0
1738099088121,1931,Página Inicial,200,OK,Blaze 1-97,text,true,,4757,122,250,250,https://www.blazedemo.com/,1917,0,333
1738099088172,1880,Página Inicial,200,OK,Blaze 1-110,text,true,,4757,122,250,250,https://www.blazedemo.com/,1866,0,269
1738099088703,1352,Página Inicial,200,OK,Blaze 1-243,text,true,,4757,122,250,250,https://www.blazedemo.com/,1340,0,311
1738099089790,271,/purchase.php,200,OK,Blaze 1-6,text,true,,6719,300,250,250,https://www.blazedemo.com/purchase.php,262,0,0
1738099088603,1460,/reserve.php,200,OK,Blaze 1-71,text,true,,7357,253,250,250,https://www.blazedemo.com/reserve.php,1437,0,0
